uid,pid
4105,2951
673,4302
4969,7353
549,3555
4828,2325
1161,588
4769,9121
1046,5604
4286,3846
2686,5378
939,1592
3678,3611
3756,6102
4758,3684
625,9645
2135,7668
748,5271
3776,4984
2095,9409
636,9249
535,6122
4907,2376
433,5398
508,2561
1271,4547
4676,2909
2022,740
3037,6601
4408,1112
126,8052
1313,2543
2131,4110
3528,659
897,5996
3116,8849
1568,2601
1560,5227
3013,5782
2900,5878
3067,5761
1810,974
1846,8003
810,1802
1731,9172
2378,5802
3015,7497
286,877
1131,3741
1688,2415
4521,6926
4204,5631
4077,9918
1978,6558
3403,7547
512,4883
3033,5144
4963,9804
3208,5561
2859,3567
1885,6894
129,3743
2918,3975
4813,2330
4443,7094
896,3039
1163,6129
2490,7997
976,4054
865,2182
4008,7098
2280,8226
3569,9450
567,6000
3872,1395
77,9991
2957,6556
1334,9611
335,6913
722,1996
2368,811
3277,7832
4948,5626
4004,4352
283,2564
1322,103
3913,2855
607,5735
4991,8427
3394,9582
679,9780
4307,2246
1385,7731
1328,7347
3557,6315
4001,3877
3708,5521
4458,413
1368,9596
717,2827
2716,5308
2849,8902
1553,7720
2699,8006
3887,63
3887,4539
2852,1056
4715,1520
1028,9285
2744,1193
2861,2314
646,7530
2245,9644
2851,5890
2362,1004
1360,5348
1838,2626
120,9814
1390,2607
1126,3794
1517,4539
3802,7930
4193,7324
4311,7784
3826,6312
1060,5220
3418,34
1173,5310
3118,8128
5,3115
4415,1005
2,1277
1277,7418
3230,2667
4649,6336
3621,0
3165,4145
1664,8175
3819,1836
2860,260
447,3886
871,1125
489,4550
2026,6775
411,9825
2372,3645
3251,7300
688,9083
3661,7801
3916,1962
2473,5584
4732,2164
2180,3574
1364,958
4526,7299
4999,2086
3847,7597
3950,3585
3462,1162
4760,3559
3704,7091
906,1803
1265,7973
2540,5010
267,8257
2320,5989
2312,2818
759,2018
781,638
1802,7020
3197,4358
138,3858
4174,1720
3324,1181
3933,7524
1717,6003
2177,4027
2085,7545
2374,2643
3635,9638
1977,7591
4317,1506
2139,3483
202,4861
4332,189
4799,3916
1149,744
290,2318
2937,7938
2910,4861
2633,3909
1763,7551
2683,5051
4993,1500
2302,8850
1817,6042
1365,4687
4376,4965
1557,9407
4377,218
493,5640
2566,2370
2457,8718
1971,7084
811,8881
4519,3875
4047,6164
2935,4415
3608,8600
641,103
1412,7767
2266,3140
1082,3645
4812,8608
3019,9441
1656,1373
4132,1921
3172,243
3574,1547
2785,6065
2008,6792
4883,5477
818,5026
2038,1382
822,2919
601,9134
3261,9606
1730,2390
3372,8485
3398,2057
4001,1045
2283,1018
3877,1581
2196,8386
4984,852
2624,2561
396,667
3295,8566
3015,3542
2362,1817
1704,9674
1518,8422
4469,1058
2620,5220
4135,2892
2369,8755
1579,2752
4237,3893
4021,3009
1970,467
4147,5692
2251,6576
2715,3933
3854,9210
2314,5441
2144,8396
1258,6966
691,1169
719,7967
1478,1924
3927,8452
1601,8035
2020,3798
2252,3777
2655,3807
787,4682
3314,9000
4208,2289
713,8836
3205,1062
502,7962
1140,4515
1313,2864
3077,3637
2192,850
131,4920
4456,5234
75,1915
3312,6522
4762,995
3679,9949
4026,8492
4858,2107
3393,4329
507,4883
4359,8588
608,99
4161,7122
39,7514
2471,1206
2548,8479
150,789
2551,8155
3802,4817
821,7825
4956,1695
3817,7117
1324,7132
1062,9194
1732,2908
323,9662
64,6019
4772,3664
157,3996
2138,9306
53,3030
3566,6889
4188,319
4495,2977
1507,841
1285,1502
3279,2105
2025,1733
4180,6910
1019,1848
1699,7758
4119,8057
3613,988
2726,7766
4067,1638
3116,546
2524,2139
1579,7525
2498,9082
1076,809
3657,9237
2781,4101
2805,7268
2555,7687
1087,3222
2397,8010
2987,3635
1282,3016
4601,2957
2553,7976
3814,996
2883,1784
3135,5880
503,6214
3498,6969
298,3992
1953,283
320,3676
4595,6646
1892,8169
1616,5113
1255,4548
1144,4750
448,2015
2257,921
4889,1755
76,7578
4658,3759
1371,5586
3829,4801
1289,6498
4861,608
1221,8526
1339,8276
1453,8657
4622,2382
4915,6442
3494,825
2182,8756
3054,3186
2240,2244
1036,6547
3887,5883
2382,2586
3635,6459
4698,3737
1523,2647
953,263
956,9827
3306,9108
1662,1274
1959,5465
4461,7246
294,6590
3217,6137
2222,9029
4658,1603
3284,8851
1085,7965
329,6223
1771,2217
3041,4627
4908,6189
459,4016
71,7788
1216,6382
2356,2372
1898,2496
4385,6167
4778,3686
2189,3745
1110,1548
684,7528
3621,7728
1064,7378
1504,3217
3944,768
4456,7250
552,3015
4886,8286
3604,3039
4506,518
4874,1669
2843,8262
2187,4027
2135,5733
94,9967
2401,5915
2426,5417
2893,6445
893,8206
2016,1795
1053,8418
3440,7483
4642,7770
4597,5623
2631,7312
3724,641
571,1471
3054,4894
2896,2109
1905,2448
407,6873
907,5558
4358,9898
4686,6926
1040,2055
1932,1371
2271,5941
2424,1586
4376,5499
3822,381
3011,4017
4449,7602
1325,4423
3560,7038
4740,6178
2371,2059
78,6689
2320,9425
590,3662
2788,3161
2933,2943
2936,4252
297,3980
3394,3146
52,3820
21,326
4524,3624
1918,8766
1426,8305
1355,7577
2081,5085
3474,5529
1893,2556
68,5136
574,7544
4853,2815
1120,1115
2184,9770
1679,4220
2483,2743
1884,417
2268,5029
3423,3768
2359,3673
3231,1472
3901,83
814,5234
3178,767
1122,8077
2915,9848
4297,2479
1794,9703
92,1919
3240,3337
2134,5991
1342,4862
4026,4704
352,4653
2671,2277
3679,6998
1089,5353
1609,1696
1012,2341
3302,3104
1639,3034
130,7947
795,5396
2586,802
2599,4543
1453,7661
4354,5123
3769,6579
2507,2091
590,1892
3712,8580
2867,3209
778,1105
2851,4612
4753,2571
3811,1297
4977,597
4692,3630
1809,6189
1951,5895
3435,1359
1946,3609
813,6467
3989,3497
3083,1495
3705,4413
1463,1672
2334,9463
879,7097
3975,2595
4432,4742
85,3446
1284,5299
956,1253
4982,7549
2638,8232
134,6050
4218,9587
293,7596
329,8404
694,5448
4021,332
1239,6469
2974,2084
1004,4216
2250,9617
710,4621
4719,4657
1188,615
4824,5157
3966,584
4651,9577
1554,4365
3011,5022
4118,3601
4999,2585
2904,4386
3422,4197
4853,6720
1973,8451
1548,913
2742,6354
2846,5681
14,6649
2813,951
4308,9968
86,7779
4465,2511
3244,3524
1312,7902
3275,2118
1564,7148
3181,2600
1624,3420
4052,9947
1935,6121
2069,9847
2441,7866
2717,1960
2566,5312
2531,4181
3954,2140
2130,9841
1333,1005
1649,6010
446,3591
256,7567
1771,7008
4105,8367
4864,3205
3129,2604
1241,2889
3474,7935
478,7245
4870,4677
3266,5626
3442,5894
4671,4795
404,1910
2499,9896
3323,4037
1895,5118
2314,209
2225,4890
3936,6683
4008,4756
1167,8071
4639,8552
4782,7853
1945,4223
1613,940
3871,4796
421,1358
1056,8275
1754,4343
4686,3572
167,7319
3913,9205
660,5359
4610,8925
3645,2528
3918,9277
3994,398
77,2201
4111,9428
2814,4212
4143,3522
329,8826
1954,1073
4120,7638
4656,9334
1795,4500
2496,2469
806,8241
802,125
217,7438
3662,4849
4933,6068
1055,9143
486,8513
4223,9785
3041,416
999,1770
1859,4615
3531,5938
1523,6810
809,3066
2925,6380
300,3939
2012,1766
3697,2064
1267,6512
3373,7556
1017,6541
1169,3462
4383,8499
2307,8657
774,151
3914,5352
2074,8455
4190,1286
909,6033
3569,3556
4721,8082
1518,1044
1958,2952
741,890
3828,2040
4807,9339
4086,4908
3748,7293
2771,5860
1207,9870
1914,6941
2339,6560
4217,3440
2317,1601
3042,2321
581,4169
2819,8551
1210,4781
2952,9067
4296,4817
3343,1722
2313,6859
1472,8565
2829,3938
4991,7672
2991,8948
3200,2103
3071,6263
2909,5155
1077,5863
2103,4972
4728,3646
3431,7105
4507,7074
2511,2468
1400,5353
1354,9785
2357,4999
4572,5964
2096,5240
2095,1489
4383,3113
3764,6007
4088,2880
3122,886
274,8988
1318,5160
511,7319
1736,4564
990,7927
1413,1925
1777,8612
1710,5305
3384,5893
2260,4181
4608,6515
4703,8806
3307,1983
1026,6818
253,671
3084,2509
536,4835
1165,9512
629,6614
4186,3539
4608,2432
2552,835
2142,504
3802,543
254,7719
214,1396
3393,3512
2034,4793
4463,6219
4774,7149
919,9033
1582,1131
2179,7201
3719,8703
3934,9745
2899,7683
2315,2848
2803,2115
3059,8424
1624,991
1162,7810
2293,5166
1335,5802
3533,8990
3719,1329
52,9130
2652,3936
549,6245
2335,9546
2000,9235
3055,8923
4493,87
3260,5005
4338,6327
2493,5065
4044,8140
2666,938
405,8565
1519,6925
2611,4042
3958,3060
4993,2814
1968,3082
1228,4862
3519,3650
3172,8327
2979,8632
613,1588
335,9081
2073,8388
4615,6846
379,5034
425,4610
1971,2942
2277,21
1225,3617
2730,1610
2992,3934
2358,8603
1440,1515
873,652
2960,111
663,2445
2358,4574
2680,2696
3796,2911
3142,3515
2697,7118
3050,496
457,2190
4988,4679
91,5670
125,117
2533,6748
402,9957
1429,128
2319,4669
1342,7775
1542,6172
989,1159
147,3920
4672,3530
4797,740
1954,5868
4787,1910
277,6327
1048,2102
268,5710
1164,3866
1356,5438
3329,606
4583,2976
2807,1497
3524,4299
3828,7804
246,4294
1012,7523
647,5467
4192,910
2745,7847
2774,2969
3809,6606
2661,8662
1737,4588
2875,5533
977,5046
382,1354
3369,3407
931,6244
3941,6310
3358,4718
4940,7693
2462,1974
1775,1252
4780,7995
131,9124
3016,7324
2915,9112
2672,7900
1990,8053
4655,6545
3792,970
4157,1931
679,7538
4768,6994
2429,182
1759,9448
3460,5872
2575,5213
1731,4027
4332,1442
2244,646
2414,4101
2854,6103
4573,8075
2022,4476
2250,3675
1350,828
3043,2903
4631,9581
498,6454
3840,5022
44,957
194,6916
3305,5628
4007,1427
549,2356
2263,3570
2610,3414
3119,8689
4383,1815
3694,1638
3801,5391
1685,8402
3628,1345
939,2627
4701,1525
3466,9538
3760,6225
1329,4141
4842,8294
1599,7983
914,2375
3473,8123
2201,852
4728,9000
818,5908
3266,4390
3559,609
1347,9951
154,4013
4696,2936
3221,4371
503,1334
1807,1945
4758,5214
1508,881
2015,3397
3367,8350
4629,6198
3462,6131
663,7346
1387,6839
1581,5025
3482,7205
3371,1782
299,8880
257,7105
1814,3300
4492,2911
1278,5575
1061,2876
3620,7519
4428,7688
2297,7133
3817,3830
1087,9766
1662,6161
957,3635
2316,874
1277,1294
889,1965
3811,4157
1755,3554
4180,683
1276,3487
3256,1105
353,1226
4822,4228
1201,8443
4403,648
4375,3632
31,403
4907,9883
308,1996
2819,8262
3491,4258
2913,6935
4893,8392
2258,2302
3795,8670
51,491
4642,2283
751,6444
94,1366
1969,6836
3402,4708
3091,9128
4834,1788
1841,4195
269,3975
4365,7337
3298,1475
472,4008
1917,3590
441,5546
294,5711
4933,1335
3231,8792
3107,6600
3704,7623
4522,3974
3913,4468
4930,9857
3587,2294
2932,4972
19,7862
3119,1366
3724,7989
1144,5267
4936,6569
245,9225
4123,5474
2206,2967
2876,7195
2360,2367
536,1053
1752,1301
1228,7277
4488,2847
135,7861
2929,1196
2739,1055
101,9745
2470,3054
839,1822
3761,6055
2354,6208
3564,8205
3850,7247
547,4699
163,4007
2898,5289
405,2405
2688,6754
3297,4983
1331,9116
346,1894
2312,7590
98,8175
3933,4432
3968,2140
2493,3668
2179,8706
3278,6482
1342,5044
1723,1449
1008,7492
2873,5506
4150,633
1289,5078
3192,4445
889,6512
1509,5421
3190,5949
403,6068
4571,4160
3567,9937
2319,4034
3317,1492
2797,599
3437,6024
3893,4715
850,4186
2987,7803
608,7175
769,1104
3769,7508
1286,7877
2061,8183
906,8842
380,7603
1149,5138
4816,7905
227,5287
3452,2329
1118,3742
2875,2704
2176,7012
4366,1435
1874,1847
2414,4130
3598,8561
2794,7248
1846,3983
2085,3799
336,7713
320,8256
710,9994
4856,2752
710,5030
1139,4278
3139,571
716,2081
3453,9752
1464,366
2860,7083
3476,5214
3420,5375
3805,3014
4997,7346
460,8193
3130,5700
3020,256
3556,779
2889,3506
1899,340
4631,4270
1256,68
412,9501
4378,5436
2427,9173
3891,1243
614,6047
4582,1437
1679,3562
3999,3633
4291,5945
2086,3449
587,8103
3898,9178
3345,8299
511,6884
635,5318
4211,827
583,5785
4386,8067
4612,8084
3084,3242
1872,5721
3016,5600
2683,7439
4376,1842
2055,7155
3328,9715
2491,5032
3388,2955
4731,9823
2421,8298
2413,3234
2031,2517
2402,106
2034,3873
478,5360
3867,1214
3734,7952
3535,5594
726,4202
467,4247
4117,8275
3539,8470
2077,8344
1101,2914
4378,2098
849,1290
4567,8741
528,6134
4327,2466
1757,379
823,8605
196,2217
4197,9865
2790,3649
676,8414
2038,2420
4240,8861
4603,9047
280,6746
3970,1507
2941,2264
3008,8984
2301,579
4593,4882
228,8423
4080,8356
4344,2398
3259,608
1912,6710
4465,7736
2056,7184
2355,3967
2947,9717
2349,4537
1846,3859
1096,321
4237,5445
2597,1881
4540,1169
2399,3980
4596,9627
1654,2256
4712,7847
956,2679
1315,6924
1893,276
352,4948
1328,7082
2004,7775
3644,4992
2404,7255
2561,3553
4983,1934
1173,704
1920,8675
4751,6505
1811,4852
2267,7987
1129,5629
1570,9137
4642,8655
4382,3416
2613,8268
111,1370
2911,5887
1245,7249
2110,136
3354,4007
4336,7445
2123,2274
2421,6348
3579,8029
3853,7780
3348,7409
1120,7172
2107,6436
4929,2979
1374,2712
2566,6943
3069,8243
1518,4073
107,238
2423,6669
3807,7095
3315,6639
403,2802
2278,849
3296,6604
1935,4337
2364,4639
1688,9583
689,1474
492,4813
1139,2792
4197,6879
3910,6633
847,2977
634,7997
4060,9944
3660,9940
3636,5120
4474,5027
352,2437
1698,5066
3467,3134
1016,961
4047,1299
3754,3391
1744,2527
4713,477
2830,2112
2822,8415
1780,5819
2855,2626
1184,4541
2645,9300
4127,1997
3867,1020
606,2381
1965,442
3487,1806
2210,3433
902,531
8,4961
839,1486
2075,7305
3055,8471
1841,9018
3723,5516
3477,8591
424,1729
2934,3897
608,7272
2195,5166
4398,5756
3269,1217
1286,9303
3945,5501
1372,916
0,251
1367,879
213,1155
3594,5560
4459,7742
967,2054
2521,5226
4368,8312
810,9095
243,2502
381,9183
3985,6055
182,6291
3796,284
151,5200
1563,8073
2583,1888
2755,9060
2324,9148
3091,1334
4816,4335
780,4910
4182,7734
2995,1765
615,1396
1117,2764
4389,8258
1390,4369
3116,5316
2013,2769
2376,1590
1968,7015
4151,6357
535,5714
2827,9786
4728,7573
4243,9617
854,1384
2272,5576
942,9964
4800,2690
2633,3516
2232,28
1175,1199
954,727
398,5322
856,2436
1878,4113
4372,1726
512,5358
3519,9760
1747,8074
226,8839
1178,2553
3948,1122
4181,5315
312,5031
322,2556
66,4815
337,8244
790,3169
3497,9114
4124,1996
2778,8028
1580,3278
4600,4010
3371,2002
1280,441
3527,2742
2154,5139
2197,7578
1996,9003
3796,821
2295,6862
269,6817
2655,2005
2146,8358
4604,471
176,2645
4832,2620
3578,6170
3405,8972
691,9237
4620,597
976,8514
260,7483
2432,7044
542,8714
1360,5280
2385,760
3615,6549
2854,8310
1827,6522
2986,2068
2655,8608
2219,8692
3650,2471
4929,2710
412,652
3491,2659
2767,3167
1299,8598
4192,7970
1015,4580
3921,4206
893,7340
3012,592
1986,3930
141,9761
1391,6245
4005,6115
2512,4072
2111,9558
26,798
2793,1243
1825,9766
425,1152
1731,2262
729,2762
2925,3308
353,9665
1079,5664
3095,9893
2750,197
1397,7262
2943,3454
3231,3905
1787,5357
103,6686
867,8423
367,9814
4073,3923
1986,4522
3008,6913
4928,4639
1434,7591
4332,2622
3652,5686
452,6312
1319,6412
3885,7622
1142,9171
4144,3790
4999,2455
2700,3842
4265,2836
2777,6946
1192,5853
1486,9217
3039,1513
1752,3830
882,9352
3168,9977
4439,5444
2120,9485
2873,6067
3322,6317
1425,408
3756,6991
873,329
4267,405
2606,4379
1619,7842
994,7513
265,8233
3898,868
1214,3969
4547,2740
3840,4886
3980,8669
1342,1929
2288,9341
4831,7447
1362,817
1696,5110
1517,2471
2185,9068
1399,7903
2234,810
4690,6378
4743,8342
727,2324
3685,8646
1519,1775
2920,2312
3543,69
4026,8111
167,9230
1906,6167
3775,8914
2751,5945
198,8998
1464,4827
2673,9251
2385,2255
637,9813
4788,987
521,8271
4377,3689
2530,2459
3291,4340
3596,5631
1929,6355
4690,5836
518,9986
243,4079
1510,8524
4793,7418
3149,7477
3631,6605
1005,5540
4270,1086
4779,2957
3052,5560
4351,4060
3842,4015
3271,8830
1280,3297
2887,3769
2863,2392
1838,3325
2122,3789
1480,8386
2506,6006
2788,128
629,3232
4361,4605
2410,8168
3098,1360
3852,5186
4210,9333
2777,2685
1710,2426
461,2302
4662,9414
152,1352
4168,7417
4256,4974
233,5743
3092,4575
1744,6622
2999,1584
2698,3214
645,4311
1067,136
4453,3491
679,935
4027,201
3205,5963
2961,9242
1253,8733
601,4912
1838,4429
250,3095
638,3879
1876,3256
1695,2276
433,7729
4706,2604
2379,2224
323,8169
2804,7262
4233,8918
846,9416
1048,3287
2487,9161
101,2578
4392,8292
3197,5835
842,2508
4747,7726
2750,6790
1148,2581
1032,7254
712,2058
15,3671
175,5286
2291,3879
301,9687
3355,4462
1764,5296
4611,4303
1236,4794
335,4758
4626,8792
3974,7250
658,1737
3133,4252
554,759
1558,3269
573,5996
102,2671
4609,2564
1888,7377
702,7581
2569,7262
2258,1867
2697,1535
2446,9800
3650,5165
3759,424
2825,5947
689,2523
3918,9567
799,3148
249,8577
1935,2231
3723,5068
4422,1463
4902,8482
1896,4028
298,3981
41,6299
4461,5551
4485,4144
3143,299
4561,9967
3783,5260
4276,1608
2445,1235
813,3577
4940,78
618,4973
1387,1700
4810,4562
201,5149
4696,9481
1531,5118
1868,3990
3004,4386
2328,71
4191,8436
252,4369
4684,7450
1366,6725
741,3659
3441,7330
4283,5328
2705,7940
458,5096
1321,3243
2454,1670
3209,214
2168,2837
2751,9982
2657,844
1440,6447
4257,9485
4027,7281
1092,1063
3659,6741
3147,8635
967,9499
3211,2395
4592,6928
603,9918
2214,6964
1319,6401
2415,8857
2996,1000
4877,6280
2951,7874
1459,2782
1495,5273
4396,6788
3388,216
392,2428
274,3032
1187,3063
3502,6339
2564,2355
27,9626
4055,5970
3178,5346
2271,3430
4844,7832
2988,1560
924,6326
429,3304
3590,9005
194,2062
1359,2530
4800,2751
3167,6502
2609,4875
770,7229
3440,5875
4310,4991
2895,2761
49,6253
3685,6463
4563,7788
4510,6177
3964,5725
4952,3999
4290,45
624,4291
2840,8359
4184,6865
2318,7400
2085,7723
3305,9243
2048,1540
1440,4386
3689,3340
1050,8438
4539,9802
1247,6854
3729,9577
3161,4715
2803,5385
4750,8812
4980,6406
3509,5037
1466,5414
3491,6722
2923,7723
3009,2258
713,5496
3100,375
3010,8176
4152,8657
4071,1499
1921,5290
1527,6514
856,7220
1439,4457
567,3359
3328,5324
2889,1463
4133,9298
3681,2137
4895,3070
4277,4646
3679,4837
1206,3616
935,7530
1551,2
1349,4612
1128,9229
773,7697
1926,3692
3450,8724
3336,8633
3641,6633
3937,9592
4123,2201
2533,1921
4852,10
4689,4651
4492,7678
292,2132
2042,1899
1972,7661
1568,8107
1326,8754
1615,1817
1022,5496
1272,1308
1143,3086
4075,3553
4655,6278
104,4368
2130,9805
3296,2049
1362,5942
2919,6983
2840,581
3424,4954
4817,534
228,5187
4480,9566
1601,2000
4500,9658
867,8135
4669,9732
2506,4823
993,9171
1648,4603
4949,1618
69,8968
1802,6201
625,85
62,5847
4509,5354
36,530
4590,8192
4881,5461
1119,3768
60,5943
2114,5240
3849,8060
3922,3089
2305,8517
2544,3516
1130,947
3433,3794
1783,8953
1936,2075
3740,1695
653,5518
1872,6899
2065,1879
446,9930
3253,7302
2554,7939
4494,9924
2837,3245
1143,449
4861,2191
196,3241
3781,4837
1374,2149
2716,6667
119,173
1204,5265
436,1995
753,5422
2778,7851
4843,465
1254,4862
1434,7283
2613,3102
806,7144
4621,3692
1560,7317
4566,9205
3321,7563
4945,6851
1989,7089
2387,9391
3810,2512
2133,8309
4067,8167
2708,4544
2556,5503
1656,5332
4089,2025
1203,8074
4431,7412
568,8325
1991,2554
2677,3908
3378,8090
190,5969
1862,8976
967,4582
1132,1024
1190,7519
3186,5395
1819,7546
4372,3256
1069,1099
4338,5307
1171,5084
2958,2994
51,8770
3700,612
2770,5467
3022,5605
4393,467
915,9293
2760,8245
1876,6374
4162,4558
1675,6964
1956,3582
2159,7647
387,8408
4520,59
3513,9593
1716,6793
1828,1941
4620,2246
3091,860
1487,9681
1326,9884
816,3450
4657,3088
526,8422
1772,1927
4336,1551
130,6719
1363,4376
3076,6527
2465,6719
490,6340
2408,2955
4789,515
484,6020
3444,3950
4650,3921
4056,5042
642,8781
1630,4684
2063,8579
737,4219
2855,5241
1578,3649
490,1385
469,3908
1793,5081
609,9825
1300,4972
499,5120
151,1314
3248,6434
3586,9642
1757,407
700,232
4412,9004
1051,8786
3886,609
4979,1572
4151,3897
2377,259
4794,5050
58,2943
3170,6933
3781,993
4939,671
1337,4388
2379,5342
2988,3168
1240,5376
2426,5521
4126,2756
3806,4150
3917,2508
2184,150
4237,1930
275,7581
1903,9767
2401,8755
2026,6914
478,1950
4391,8118
3846,2286
2561,9813
852,1270
3564,8864
1432,6282
2049,360
1283,948
51,1887
882,1985
3201,4072
4237,5320
800,445
1147,251
3085,9871
3788,422
4,1143
1850,7908
3839,9947
1133,9280
3895,109
4050,4089
2008,1149
3695,2879
2908,3839
1982,4475
222,2855
1915,1307
3401,9009
4275,8842
1845,8941
971,5965
1214,1927
3674,5626
2953,5765
4972,1940
1427,8185
1364,6929
4927,1190
846,4444
1740,3568
1414,1222
3897,1580
4248,1320
1502,2694
125,2691
2384,994
4006,9416
3657,7402
3737,9140
1794,9173
4885,3267
4453,6793
3219,4326
1419,4519
4603,2574
4487,6549
4424,5144
365,3610
2329,5843
3035,4242
565,5692
2850,1968
3850,827
4056,4435
1186,4214
1414,7937
1579,115
1849,7889
4714,6443
3279,4533
4923,7274
1128,1364
2583,2771
887,117
1858,7633
2011,2535
4575,7688
2814,2478
2675,3801
2433,7399
1099,9188
3818,7933
1571,2856
1867,7748
3084,3718
328,1011
1121,8628
2973,8527
2399,1837
1481,2434
2958,165
740,5898
3816,8843
1600,6301
100,1447
2638,1962
2775,3202
3897,2124
3649,4341
2479,4584
3959,4122
3449,2837
4810,6463
2944,7275
1524,1001
3498,8387
2050,6084
1392,5967
3202,2552
3597,4547
2002,7096
621,7616
4379,2068
503,1474
3968,8703
377,5071
167,827
4863,1759
4154,6383
4231,7531
1682,8266
2467,542
1378,2882
1604,8553
4819,3445
360,3
1017,1105
3312,893
3193,5503
1185,5971
405,3017
45,6894
454,4924
2580,2790
605,9401
4804,3477
3662,2486
187,2887
2889,338
3356,5213
1838,149
1054,7153
28,1477
1189,3796
3983,2949
778,5139
540,4216
4318,6552
3057,1251
871,3885
70,7937
4356,4059
4026,8960
3323,8609
3828,3432
2492,5455
2663,2332
2106,6034
1944,6105
4974,1034
3631,4411
4071,2183
3488,4271
3666,4131
1349,83
4497,248
338,6234
2235,7938
4428,12
2009,3487
3030,665
2744,7763
2658,5342
3184,3513
3809,9648
3440,3411
2815,1638
4491,6674
2534,8051
67,6977
2165,176
4784,7228
1988,9976
4557,1598
4807,1421
3608,6856
1765,9609
4044,8557
819,6159
221,3946
4498,8511
759,9075
3954,7144
2403,3705
1737,9319
558,343
677,8622
2160,5948
1377,6673
2726,7427
1487,8425
1061,8989
147,8811
340,912
3903,723
2052,9961
2160,330
3471,7278
380,7110
2666,3214
2807,4000
4024,7753
1185,3809
3356,1052
349,3350
722,3204
4696,5683
459,9716
396,580
4940,274
497,3518
4922,7083
2535,8035
1724,2823
3954,5765
3972,6039
3242,9698
4411,8459
2157,9789
3608,5904
2203,6910
4741,9542
2743,1407
4959,9936
2557,5527
3471,3573
2676,292
4786,1315
2962,1953
3649,6547
4430,3767
150,1767
4742,8960
1380,2736
4485,5510
3641,7069
617,4490
4715,5341
1022,3697
2108,8693
3818,9881
3019,1693
1126,2089
592,6917
3086,246
1308,6486
926,4306
259,6963
2888,7854
2783,1565
750,3696
1114,3542
4816,9201
479,1069
3627,4557
2510,4232
3535,6317
2114,6288
1491,3361
3601,8902
2726,7270
303,8851
5,7784
4047,8030
3436,6401
4984,4150
3643,7296
3615,5263
2839,6804
4823,4522
1673,4359
4074,6956
3079,264
2722,8048
3781,3280
384,3017
2264,3927
1248,1328
3287,7871
1327,4316
3534,8909
547,5231
936,1928
2189,28
2800,1418
2125,2775
2340,7635
2723,3541
3407,9853
909,7571
3425,8299
4570,1394
4781,634
969,9007
4792,5193
4951,5985
905,3461
4171,5772
297,9549
2632,6034
1711,3925
1582,1081
984,2021
861,376
26,1217
1680,2266
372,7908
2266,3797
